date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:13	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:13%20GMT	https://www.mineimator.com/dl/mineimator-1.0.6-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.6-zip	(from https://www.mineimator.com/download)
12:37:14	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:13%20GMT	https://www.mineimator.com/dl/mineimator-1.0.5-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.5-zip	(from https://www.mineimator.com/download)
12:37:14	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:13%20GMT	https://www.mineimator.com/dl/mineimator-1.0.4-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.4-zip	(from https://www.mineimator.com/download)
12:37:14	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:14%20GMT	https://www.mineimator.com/dl/mineimator-1.0.3-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.3-zip	(from https://www.mineimator.com/download)
12:37:14	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:14%20GMT	https://www.mineimator.com/dl/mineimator-1.0.2-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.2-zip	(from https://www.mineimator.com/download)
12:37:15	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:14%20GMT	https://www.mineimator.com/dl/mineimator-1.0.1-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.1-zip	(from https://www.mineimator.com/download)
12:37:15	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:14%20GMT	https://www.mineimator.com/dl/mineimator-1.0.0-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.0-zip	(from https://www.mineimator.com/download)
12:37:15	338/338	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:15%20GMT	https://www.mineimator.com/dl/mineimator-1.0.0%20DEMO%205-installer	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.0%20DEMO%205-installer	(from https://www.mineimator.com/download)
12:37:16	332/332	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:15%20GMT	https://www.mineimator.com/dl/mineimator-1.0.0%20DEMO%205-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.0%20DEMO%205-zip	(from https://www.mineimator.com/download)
12:37:16	332/332	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:15%20GMT	https://www.mineimator.com/dl/mineimator-1.0.0%20DEMO%204-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.0%20DEMO%204-zip	(from https://www.mineimator.com/download)
12:37:16	332/332	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:15%20GMT	https://www.mineimator.com/dl/mineimator-1.0.0%20DEMO%203-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-1.0.0%20DEMO%203-zip	(from https://www.mineimator.com/download)
12:37:16	326/326	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:16%20GMT	https://www.mineimator.com/dl/mineimator-0.7%20DEMO-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.7%20DEMO-zip	(from https://www.mineimator.com/download)
12:37:17	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:16%20GMT	https://www.mineimator.com/dl/mineimator-0.6.2-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.6.2-zip	(from https://www.mineimator.com/download)
12:37:17	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:16%20GMT	https://www.mineimator.com/dl/mineimator-0.6.1-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.6.1-zip	(from https://www.mineimator.com/download)
12:37:17	319/319	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:17%20GMT	https://www.mineimator.com/dl/mineimator-0.6-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.6-zip	(from https://www.mineimator.com/download)
12:37:17	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:17%20GMT	https://www.mineimator.com/dl/mineimator-0.5.2-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.5.2-zip	(from https://www.mineimator.com/download)
12:37:18	321/321	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:17%20GMT	https://www.mineimator.com/dl/mineimator-0.5.1-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.5.1-zip	(from https://www.mineimator.com/download)
12:37:18	319/319	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:17%20GMT	https://www.mineimator.com/dl/mineimator-0.5-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.5-zip	(from https://www.mineimator.com/download)
12:37:18	319/319	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:18%20GMT	https://www.mineimator.com/dl/mineimator-0.3-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.3-zip	(from https://www.mineimator.com/download)
12:37:19	319/319	---M--	302	error ('Found')	text/html	date:Mon,%2022%20Jul%202024%2007:37:18%20GMT	https://www.mineimator.com/dl/mineimator-0.1-zip	D:/spigottt/mine-imator/www.mineimator.com/dl/mineimator-0.1-zip	(from https://www.mineimator.com/download)
12:37:19	2059/2059	---M-Z	200	added ('OK')	application/javascript	etag:%2280b-5d7f9109b6040-gzip%22	https://www.mineimator.com/js/upgrade.js	D:/spigottt/mine-imator/www.mineimator.com/js/upgrade.js	(from https://www.mineimator.com/upgrade)
12:37:19	2803/2803	---M-Z	200	added ('OK')	text/css	etag:%22af3-5d7f88ed8fe00-gzip%22	https://www.mineimator.com/css/upgrade.css	D:/spigottt/mine-imator/www.mineimator.com/css/upgrade.css	(from https://www.mineimator.com/upgrade)
12:37:22	37155/37155	---M--	200	added ('OK')	image/png	etag:%229123-55a6e5553a200%22	https://www.mineimator.com/images/download_installer.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_installer.png	(from https://www.mineimator.com/css/download.css)
12:37:22	84280/84280	---M--	200	added ('OK')	image/png	etag:%2214938-55a6e5553a200%22	https://www.mineimator.com/images/watermark_full.png	D:/spigottt/mine-imator/www.mineimator.com/images/watermark_full.png	(from https://www.mineimator.com/upgrade)
12:37:23	78019/78019	---M--	200	added ('OK')	image/png	etag:%22130c3-55e8428472b00%22	https://www.mineimator.com/images/watermark_trial.png	D:/spigottt/mine-imator/www.mineimator.com/images/watermark_trial.png	(from https://www.mineimator.com/upgrade)
12:37:23	39148/39148	---M--	200	added ('OK')	image/png	etag:%2298ec-55a6e5553a200%22	https://www.mineimator.com/images/download_archive.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_archive.png	(from https://www.mineimator.com/css/download.css)
12:37:23	38635/38635	---M--	200	added ('OK')	image/png	etag:%2296eb-55a6e5553a200%22	https://www.mineimator.com/images/download_installer_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_installer_hover.png	(from https://www.mineimator.com/css/download.css)
12:37:24	40584/40584	---M--	200	added ('OK')	image/png	etag:%229e88-55a6e5553a200%22	https://www.mineimator.com/images/download_archive_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_archive_hover.png	(from https://www.mineimator.com/css/download.css)
12:37:24	17461/17461	---M--	200	added ('OK')	image/png	etag:%224435-5e710bcd32340%22	https://www.mineimator.com/images/download_macos_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_macos_hover.png	(from https://www.mineimator.com/css/download.css)
12:37:24	15761/15761	---M--	200	added ('OK')	image/png	etag:%223d91-5e710b30cb240%22	https://www.mineimator.com/images/download_package.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_package.png	(from https://www.mineimator.com/css/download.css)
12:37:25	17130/17130	---M--	200	added ('OK')	image/png	etag:%2242ea-5e710b400d640%22	https://www.mineimator.com/images/download_package_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_package_hover.png	(from https://www.mineimator.com/css/download.css)
12:37:25	15879/15879	---M--	200	added ('OK')	image/png	etag:%223e07-5e710bbfd83c0%22	https://www.mineimator.com/images/download_macos.png	D:/spigottt/mine-imator/www.mineimator.com/images/download_macos.png	(from https://www.mineimator.com/css/download.css)
12:37:25	16671/16671	---M--	200	added ('OK')	image/png	etag:%22411f-55a6e5553a200%22	https://www.mineimator.com/images/check.png	D:/spigottt/mine-imator/www.mineimator.com/images/check.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:25	21017/21017	---M--	200	added ('OK')	image/png	etag:%225219-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_dec.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_dec.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:26	21106/21106	---M--	200	added ('OK')	image/png	etag:%225272-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_inc.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_inc.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:26	21114/21114	---M--	200	added ('OK')	image/png	etag:%22527a-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_dec_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_dec_hover.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:26	21198/21198	---M--	200	added ('OK')	image/png	etag:%2252ce-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_inc_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_inc_hover.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:27	36331/36331	---M--	200	added ('OK')	image/png	etag:%228deb-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_get_key_donate.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_get_key_donate.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:27	37124/37124	---M--	200	added ('OK')	image/png	etag:%229104-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_get_key_donate_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_get_key_donate_hover.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:27	28506/28506	---M--	200	added ('OK')	image/png	etag:%226f5a-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_get_key.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_get_key.png	(from https://www.mineimator.com/css/upgrade.css)
12:37:28	29181/29181	---M--	200	added ('OK')	image/png	etag:%2271fd-55a6e5553a200%22	https://www.mineimator.com/images/upgrade_get_key_hover.png	D:/spigottt/mine-imator/www.mineimator.com/images/upgrade_get_key_hover.png	(from https://www.mineimator.com/css/upgrade.css)
